Model,TBS2074
Firmware Version,v1.25.03

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.2e-05
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH2
-7.776e-03,-0.202227
-7.744e-03,-0.202227
-7.712e-03,-0.16332
-7.680e-03,-0.16332
-7.648e-03,-0.0285938
-7.616e-03,-0.0285938
-7.584e-03,0.147031
-7.552e-03,0.147031
-7.520e-03,0.178906
-7.488e-03,0.178906
-7.456e-03,0.00152344
-7.424e-03,0.00152344
-7.392e-03,-0.22043
-7.360e-03,-0.22043
-7.328e-03,-0.230703
-7.296e-03,-0.230703
-7.264e-03,0.0277344
-7.232e-03,0.0277344
-7.200e-03,0.301328
-7.168e-03,0.301328
-7.136e-03,0.273359
-7.104e-03,0.273359
-7.072e-03,-0.0469531
-7.040e-03,-0.0469531
-7.008e-03,-0.383984
-6.976e-03,-0.383984
-6.944e-03,-0.363711
-6.912e-03,-0.363711
-6.880e-03,0.0823828
-6.848e-03,0.0823828
-6.816e-03,0.519648
-6.784e-03,0.519648
-6.752e-03,0.48168
-6.720e-03,0.48168
-6.688e-03,0.160508
-6.656e-03,0.160508
-6.624e-03,-0.025625
-6.592e-03,-0.025625
-6.560e-03,-0.0760156
-6.528e-03,-0.0760156
-6.496e-03,-0.0214453
-6.464e-03,-0.0214453
-6.432e-03,0.0781641
-6.400e-03,0.0781641
-6.368e-03,0.111992
-6.336e-03,0.111992
-6.304e-03,0.0247656
-6.272e-03,0.0247656
-6.240e-03,-0.102344
-6.208e-03,-0.102344
-6.176e-03,-0.12832
-6.144e-03,-0.12832
-6.112e-03,0.000624999
-6.080e-03,0.000624999
-6.048e-03,0.160547
-6.016e-03,0.160547
-5.984e-03,0.167813
-5.952e-03,0.167813
-5.920e-03,-0.0164453
-5.888e-03,-0.0164453
-5.856e-03,-0.210039
-5.824e-03,-0.210039
-5.792e-03,-0.201406
-5.760e-03,-0.201406
-5.728e-03,0.00421875
-5.696e-03,0.00421875
-5.664e-03,0.257734
-5.632e-03,0.257734
-5.600e-03,0.307422
-5.568e-03,0.307422
-5.536e-03,0.0244531
-5.504e-03,0.0244531
-5.472e-03,-0.341133
-5.440e-03,-0.341133
-5.408e-03,-0.446133
-5.376e-03,-0.446133
-5.344e-03,-0.36957
-5.312e-03,-0.36957
-5.280e-03,-0.198555
-5.248e-03,-0.198555
-5.216e-03,0.138047
-5.184e-03,0.138047
-5.152e-03,0.365273
-5.120e-03,0.365273
-5.088e-03,0.229023
-5.056e-03,0.229023
-5.024e-03,-0.116133
-4.992e-03,-0.116133
-4.960e-03,-0.430547
-4.928e-03,-0.430547
-4.896e-03,-0.373125
-4.864e-03,-0.373125
-4.832e-03,0.115977
-4.800e-03,0.115977
-4.768e-03,0.56207
-4.736e-03,0.56207
-4.704e-03,0.490234
-4.672e-03,0.490234
-4.640e-03,0.158438
-4.608e-03,0.158438
-4.576e-03,-0.0540625
-4.544e-03,-0.0540625
-4.512e-03,-0.131641
-4.480e-03,-0.131641
-4.448e-03,-0.0496094
-4.416e-03,-0.0496094
-4.384e-03,0.118477
-4.352e-03,0.118477
-4.320e-03,0.182148
-4.288e-03,0.182148
-4.256e-03,0.0530859
-4.224e-03,0.0530859
-4.192e-03,-0.158047
-4.160e-03,-0.158047
-4.128e-03,-0.222109
-4.096e-03,-0.222109
-4.064e-03,-0.0571875
-4.032e-03,-0.0571875
-4.000e-03,0.208359
-3.968e-03,0.208359
-3.936e-03,0.313438
-3.904e-03,0.313438
-3.872e-03,0.0849609
-3.840e-03,0.0849609
-3.808e-03,-0.275977
-3.776e-03,-0.275977
-3.744e-03,-0.434531
-3.712e-03,-0.434531
-3.680e-03,-0.372539
-3.648e-03,-0.372539
-3.616e-03,-0.248867
-3.584e-03,-0.248867
-3.552e-03,0.0347656
-3.520e-03,0.0347656
-3.488e-03,0.313047
-3.456e-03,0.313047
-3.424e-03,0.277852
-3.392e-03,0.277852
-3.360e-03,-0.0521484
-3.328e-03,-0.0521484
-3.296e-03,-0.391836
-3.264e-03,-0.391836
