Model,TBS2074
Firmware Version,v1.25.03

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.0004
Sample Interval,3.2e-06
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Label,
TIME,CH1
-1.075e-03,1.68516
-1.072e-03,1.73301
-1.069e-03,1.73301
-1.066e-03,1.78477
-1.062e-03,1.78477
-1.059e-03,1.83594
-1.056e-03,1.83594
-1.053e-03,1.87852
-1.050e-03,1.87852
-1.046e-03,1.91133
-1.043e-03,1.91133
-1.040e-03,1.94277
-1.037e-03,1.94277
-1.034e-03,1.97168
-1.030e-03,1.97168
-1.027e-03,1.99922
-1.024e-03,1.99922
-1.021e-03,2.01289
-1.018e-03,2.01289
-1.014e-03,2.01445
-1.011e-03,2.01445
-1.008e-03,2.01055
-1.005e-03,2.01055
-1.002e-03,2.00527
-9.984e-04,2.00527
-9.952e-04,1.99434
-9.920e-04,1.99434
-9.888e-04,1.96406
-9.856e-04,1.96406
-9.824e-04,1.9334
-9.792e-04,1.9334
-9.760e-04,1.90449
-9.728e-04,1.90449
-9.696e-04,1.86543
-9.664e-04,1.86543
-9.632e-04,1.82012
-9.600e-04,1.82012
-9.568e-04,1.7627
-9.536e-04,1.7627
-9.504e-04,1.70684
-9.472e-04,1.70684
-9.440e-04,1.64199
-9.408e-04,1.64199
-9.376e-04,1.57852
-9.344e-04,1.57852
-9.312e-04,1.51113
-9.280e-04,1.51113
-9.248e-04,1.43359
-9.216e-04,1.43359
-9.184e-04,1.3668
-9.152e-04,1.3668
-9.120e-04,1.29199
-9.088e-04,1.29199
-9.056e-04,1.21738
-9.024e-04,1.21738
-8.992e-04,1.14102
-8.960e-04,1.14102
-8.928e-04,1.07383
-8.896e-04,1.07383
-8.864e-04,1.00254
-8.832e-04,1.00254
-8.800e-04,0.946094
-8.768e-04,0.946094
-8.736e-04,0.864844
-8.704e-04,0.864844
-8.672e-04,0.786328
-8.640e-04,0.786328
-8.608e-04,0.698047
-8.576e-04,0.698047
-8.544e-04,0.603906
-8.512e-04,0.603906
-8.480e-04,0.513281
-8.448e-04,0.513281
-8.416e-04,0.409961
-8.384e-04,0.409961
-8.352e-04,0.313086
-8.320e-04,0.313086
-8.288e-04,0.200586
-8.256e-04,0.200586
-8.224e-04,0.0888672
-8.192e-04,0.0888672
-8.160e-04,-0.0244141
-8.128e-04,-0.0244141
-8.096e-04,-0.121094
-8.064e-04,-0.121094
-8.032e-04,-0.183594
-8.000e-04,-0.183594
-7.968e-04,-0.22207
-7.936e-04,-0.22207
-7.904e-04,-0.294531
-7.872e-04,-0.294531
-7.840e-04,-0.418359
-7.808e-04,-0.418359
-7.776e-04,-0.538281
-7.744e-04,-0.538281
-7.712e-04,-0.658203
-7.680e-04,-0.658203
-7.648e-04,-0.788477
-7.616e-04,-0.788477
